Iterations [0/25500], Train Loss: 1.001415, Validation Loss: 1.000758
Iterations [16690/25500], Train Loss: 0.026696, Validation Loss: 0.037840
Iterations [16700/25500], Train Loss: 0.026754, Validation Loss: 0.036684
Iterations [16710/25500], Train Loss: 0.033230, Validation Loss: 0.044805
Iterations [16720/25500], Train Loss: 0.032629, Validation Loss: 0.042184
Iterations [16730/25500], Train Loss: 0.027943, Validation Loss: 0.037270
Iterations [16740/25500], Train Loss: 0.031216, Validation Loss: 0.037725
Iterations [16750/25500], Train Loss: 0.026185, Validation Loss: 0.040339
Iterations [16760/25500], Train Loss: 0.024564, Validation Loss: 0.035547
Iterations [16770/25500], Train Loss: 0.027478, Validation Loss: 0.044217
Iterations [16780/25500], Train Loss: 0.035466, Validation Loss: 0.042512
Iterations [16790/25500], Train Loss: 0.022046, Validation Loss: 0.043809
Iterations [16800/25500], Train Loss: 0.031983, Validation Loss: 0.020562
Iterations [16810/25500], Train Loss: 0.043112, Validation Loss: 0.034392
Iterations [16820/25500], Train Loss: 0.041668, Validation Loss: 0.031530
Iterations [16830/25500], Train Loss: 0.036025, Validation Loss: 0.048983
Iterations [16840/25500], Train Loss: 0.034409, Validation Loss: 0.040139
Iterations [16850/25500], Train Loss: 0.031453, Validation Loss: 0.038339
Iterations [16860/25500], Train Loss: 0.033641, Validation Loss: 0.038499
Iterations [16870/25500], Train Loss: 0.036128, Validation Loss: 0.037885
Iterations [16880/25500], Train Loss: 0.025882, Validation Loss: 0.034794
Iterations [16890/25500], Train Loss: 0.034502, Validation Loss: 0.038911
Iterations [16900/25500], Train Loss: 0.031347, Validation Loss: 0.031815
Iterations [16910/25500], Train Loss: 0.030845, Validation Loss: 0.027750
Iterations [16920/25500], Train Loss: 0.039364, Validation Loss: 0.043210
Iterations [16930/25500], Train Loss: 0.035476, Validation Loss: 0.027957
Iterations [16940/25500], Train Loss: 0.033813, Validation Loss: 0.041241
Iterations [16950/25500], Train Loss: 0.025844, Validation Loss: 0.040550
Iterations [16960/25500], Train Loss: 0.033569, Validation Loss: 0.039738
Iterations [16970/25500], Train Loss: 0.026651, Validation Loss: 0.038175
Iterations [16980/25500], Train Loss: 0.032886, Validation Loss: 0.029316
Iterations [16990/25500], Train Loss: 0.035577, Validation Loss: 0.032527
Iterations [17000/25500], Train Loss: 0.024666, Validation Loss: 0.033961
Iterations [17010/25500], Train Loss: 0.037057, Validation Loss: 0.042850
Iterations [17020/25500], Train Loss: 0.029402, Validation Loss: 0.039696
Iterations [17030/25500], Train Loss: 0.041514, Validation Loss: 0.038588
Iterations [17040/25500], Train Loss: 0.032152, Validation Loss: 0.032819
Iterations [17050/25500], Train Loss: 0.030496, Validation Loss: 0.034922
Iterations [17060/25500], Train Loss: 0.030425, Validation Loss: 0.029285
Iterations [17070/25500], Train Loss: 0.032863, Validation Loss: 0.027158
Iterations [17080/25500], Train Loss: 0.031370, Validation Loss: 0.041103
Iterations [17090/25500], Train Loss: 0.033110, Validation Loss: 0.036185
Iterations [17100/25500], Train Loss: 0.023458, Validation Loss: 0.025880
Iterations [17110/25500], Train Loss: 0.033047, Validation Loss: 0.027824
Iterations [17120/25500], Train Loss: 0.024919, Validation Loss: 0.041248
Iterations [17130/25500], Train Loss: 0.026735, Validation Loss: 0.039703
Iterations [17140/25500], Train Loss: 0.024209, Validation Loss: 0.037357
Iterations [17150/25500], Train Loss: 0.023404, Validation Loss: 0.029605
Iterations [17160/25500], Train Loss: 0.028817, Validation Loss: 0.033526
Iterations [17170/25500], Train Loss: 0.041126, Validation Loss: 0.036328
Iterations [17180/25500], Train Loss: 0.024967, Validation Loss: 0.029173
Iterations [17190/25500], Train Loss: 0.031644, Validation Loss: 0.039098
Iterations [17200/25500], Train Loss: 0.038247, Validation Loss: 0.024887
Iterations [17210/25500], Train Loss: 0.023596, Validation Loss: 0.028375
Iterations [17220/25500], Train Loss: 0.029967, Validation Loss: 0.026958
Iterations [17230/25500], Train Loss: 0.035565, Validation Loss: 0.036628
Iterations [17240/25500], Train Loss: 0.033488, Validation Loss: 0.037744
Iterations [17250/25500], Train Loss: 0.028652, Validation Loss: 0.033892
Iterations [17260/25500], Train Loss: 0.030123, Validation Loss: 0.037671
Iterations [17270/25500], Train Loss: 0.043900, Validation Loss: 0.037288
Iterations [17280/25500], Train Loss: 0.041653, Validation Loss: 0.032493
Iterations [17290/25500], Train Loss: 0.035132, Validation Loss: 0.036070
Iterations [17300/25500], Train Loss: 0.030927, Validation Loss: 0.034304
Iterations [17310/25500], Train Loss: 0.035671, Validation Loss: 0.035045
Iterations [17320/25500], Train Loss: 0.026222, Validation Loss: 0.040188
Iterations [17330/25500], Train Loss: 0.026668, Validation Loss: 0.031618
Iterations [17340/25500], Train Loss: 0.027338, Validation Loss: 0.028766
Iterations [17350/25500], Train Loss: 0.025621, Validation Loss: 0.029813
Iterations [17360/25500], Train Loss: 0.029026, Validation Loss: 0.038490
Iterations [17370/25500], Train Loss: 0.040181, Validation Loss: 0.037787
Iterations [17380/25500], Train Loss: 0.028629, Validation Loss: 0.041763
Iterations [17390/25500], Train Loss: 0.029895, Validation Loss: 0.036525
Iterations [17400/25500], Train Loss: 0.041723, Validation Loss: 0.036247
Iterations [17410/25500], Train Loss: 0.037511, Validation Loss: 0.029838
Iterations [17420/25500], Train Loss: 0.027836, Validation Loss: 0.037740
Iterations [17430/25500], Train Loss: 0.030981, Validation Loss: 0.036606
Iterations [17440/25500], Train Loss: 0.032318, Validation Loss: 0.033555
Iterations [17450/25500], Train Loss: 0.029677, Validation Loss: 0.029518
Iterations [17460/25500], Train Loss: 0.032030, Validation Loss: 0.030248
Iterations [17470/25500], Train Loss: 0.028519, Validation Loss: 0.046647
Iterations [17480/25500], Train Loss: 0.029975, Validation Loss: 0.045204
Iterations [17490/25500], Train Loss: 0.030207, Validation Loss: 0.027731
Iterations [17500/25500], Train Loss: 0.038365, Validation Loss: 0.027506
Iterations [17510/25500], Train Loss: 0.028551, Validation Loss: 0.032007
Iterations [17520/25500], Train Loss: 0.037009, Validation Loss: 0.035544
Iterations [17530/25500], Train Loss: 0.032750, Validation Loss: 0.035147
Iterations [17540/25500], Train Loss: 0.035422, Validation Loss: 0.034877
Iterations [17550/25500], Train Loss: 0.024312, Validation Loss: 0.023876
Iterations [17560/25500], Train Loss: 0.022600, Validation Loss: 0.031505
Iterations [17570/25500], Train Loss: 0.027097, Validation Loss: 0.031651
Iterations [17580/25500], Train Loss: 0.035278, Validation Loss: 0.028839
Iterations [17590/25500], Train Loss: 0.022856, Validation Loss: 0.032159
Iterations [17600/25500], Train Loss: 0.028590, Validation Loss: 0.050276
Iterations [17610/25500], Train Loss: 0.030439, Validation Loss: 0.032381
Iterations [17620/25500], Train Loss: 0.020705, Validation Loss: 0.031421
Iterations [17630/25500], Train Loss: 0.031265, Validation Loss: 0.026698
Iterations [17640/25500], Train Loss: 0.023991, Validation Loss: 0.034001
Iterations [17650/25500], Train Loss: 0.036996, Validation Loss: 0.035893
Iterations [17660/25500], Train Loss: 0.023153, Validation Loss: 0.034051
Iterations [17670/25500], Train Loss: 0.029123, Validation Loss: 0.036163
Iterations [17680/25500], Train Loss: 0.030802, Validation Loss: 0.035454
Iterations [17690/25500], Train Loss: 0.024568, Validation Loss: 0.049785
Iterations [17700/25500], Train Loss: 0.023010, Validation Loss: 0.036987
Iterations [17710/25500], Train Loss: 0.035119, Validation Loss: 0.031945
Iterations [17720/25500], Train Loss: 0.025882, Validation Loss: 0.029281
Iterations [17730/25500], Train Loss: 0.031148, Validation Loss: 0.029704
Iterations [17740/25500], Train Loss: 0.028129, Validation Loss: 0.035447
Iterations [17750/25500], Train Loss: 0.021679, Validation Loss: 0.046294
Iterations [17760/25500], Train Loss: 0.024874, Validation Loss: 0.039062
Iterations [17770/25500], Train Loss: 0.021557, Validation Loss: 0.028997
Iterations [17780/25500], Train Loss: 0.022129, Validation Loss: 0.021549
Iterations [17790/25500], Train Loss: 0.031466, Validation Loss: 0.029299
Iterations [17800/25500], Train Loss: 0.032646, Validation Loss: 0.035344
Iterations [17810/25500], Train Loss: 0.033033, Validation Loss: 0.029613
Iterations [17820/25500], Train Loss: 0.022895, Validation Loss: 0.035249
Iterations [17830/25500], Train Loss: 0.029146, Validation Loss: 0.025401
Iterations [17840/25500], Train Loss: 0.030138, Validation Loss: 0.036383
Iterations [17850/25500], Train Loss: 0.020604, Validation Loss: 0.025608
Iterations [17860/25500], Train Loss: 0.026460, Validation Loss: 0.034270
Iterations [17870/25500], Train Loss: 0.027442, Validation Loss: 0.040950
Iterations [17880/25500], Train Loss: 0.034372, Validation Loss: 0.048316
Iterations [17890/25500], Train Loss: 0.027408, Validation Loss: 0.028815
Iterations [17900/25500], Train Loss: 0.022124, Validation Loss: 0.031766
Iterations [17910/25500], Train Loss: 0.026037, Validation Loss: 0.031986
Iterations [17920/25500], Train Loss: 0.025261, Validation Loss: 0.039839
Iterations [17930/25500], Train Loss: 0.017638, Validation Loss: 0.030983
Iterations [17940/25500], Train Loss: 0.028567, Validation Loss: 0.029811
Iterations [17950/25500], Train Loss: 0.040021, Validation Loss: 0.037898
Iterations [17960/25500], Train Loss: 0.029508, Validation Loss: 0.030595
Iterations [17970/25500], Train Loss: 0.017726, Validation Loss: 0.029803
Iterations [17980/25500], Train Loss: 0.028197, Validation Loss: 0.024011
Iterations [17990/25500], Train Loss: 0.028503, Validation Loss: 0.026516
Iterations [18000/25500], Train Loss: 0.024598, Validation Loss: 0.035365
Iterations [18010/25500], Train Loss: 0.031372, Validation Loss: 0.042107
Iterations [18020/25500], Train Loss: 0.034822, Validation Loss: 0.029172
Iterations [18030/25500], Train Loss: 0.018628, Validation Loss: 0.032348
Iterations [18040/25500], Train Loss: 0.030208, Validation Loss: 0.042243
Iterations [18050/25500], Train Loss: 0.024159, Validation Loss: 0.032653
Iterations [18060/25500], Train Loss: 0.023709, Validation Loss: 0.029168
Iterations [18070/25500], Train Loss: 0.028665, Validation Loss: 0.038245
Iterations [18080/25500], Train Loss: 0.029455, Validation Loss: 0.033119
Iterations [18090/25500], Train Loss: 0.030556, Validation Loss: 0.029128
Iterations [18100/25500], Train Loss: 0.024741, Validation Loss: 0.039012
Iterations [18110/25500], Train Loss: 0.018481, Validation Loss: 0.037151
Iterations [18120/25500], Train Loss: 0.023185, Validation Loss: 0.022817
Iterations [18130/25500], Train Loss: 0.032341, Validation Loss: 0.029559
Iterations [18140/25500], Train Loss: 0.031358, Validation Loss: 0.040906
Iterations [18150/25500], Train Loss: 0.022627, Validation Loss: 0.031363
Iterations [18160/25500], Train Loss: 0.029236, Validation Loss: 0.029614
Iterations [18170/25500], Train Loss: 0.029575, Validation Loss: 0.036594
Iterations [18180/25500], Train Loss: 0.022578, Validation Loss: 0.028600
Iterations [18190/25500], Train Loss: 0.033475, Validation Loss: 0.033161
Iterations [18200/25500], Train Loss: 0.019912, Validation Loss: 0.026104
Iterations [18210/25500], Train Loss: 0.023527, Validation Loss: 0.030793
Iterations [18220/25500], Train Loss: 0.026987, Validation Loss: 0.029370
Iterations [18230/25500], Train Loss: 0.029404, Validation Loss: 0.027905
Iterations [18240/25500], Train Loss: 0.033137, Validation Loss: 0.021904
Iterations [18250/25500], Train Loss: 0.023420, Validation Loss: 0.034418
Iterations [18260/25500], Train Loss: 0.028887, Validation Loss: 0.025499
Iterations [18270/25500], Train Loss: 0.030695, Validation Loss: 0.041248
Iterations [18280/25500], Train Loss: 0.024140, Validation Loss: 0.027468
Iterations [18290/25500], Train Loss: 0.021412, Validation Loss: 0.033385
Iterations [18300/25500], Train Loss: 0.024301, Validation Loss: 0.028836
Iterations [18310/25500], Train Loss: 0.025661, Validation Loss: 0.034908
Iterations [18320/25500], Train Loss: 0.030011, Validation Loss: 0.042466
Iterations [18330/25500], Train Loss: 0.025594, Validation Loss: 0.035132
Iterations [18340/25500], Train Loss: 0.023041, Validation Loss: 0.037290
Iterations [18350/25500], Train Loss: 0.018791, Validation Loss: 0.029643
Iterations [18360/25500], Train Loss: 0.020908, Validation Loss: 0.029990
Iterations [18370/25500], Train Loss: 0.023344, Validation Loss: 0.034191
Iterations [18380/25500], Train Loss: 0.029998, Validation Loss: 0.028525
Iterations [18390/25500], Train Loss: 0.026891, Validation Loss: 0.036327
Iterations [18400/25500], Train Loss: 0.027197, Validation Loss: 0.033268
Iterations [18410/25500], Train Loss: 0.026357, Validation Loss: 0.026084
Iterations [18420/25500], Train Loss: 0.027299, Validation Loss: 0.039951
Iterations [18430/25500], Train Loss: 0.026189, Validation Loss: 0.023795
Iterations [18440/25500], Train Loss: 0.023410, Validation Loss: 0.045151
Iterations [18450/25500], Train Loss: 0.033588, Validation Loss: 0.043253
Iterations [18460/25500], Train Loss: 0.026525, Validation Loss: 0.031723
Iterations [18470/25500], Train Loss: 0.018893, Validation Loss: 0.023536
Iterations [18480/25500], Train Loss: 0.027965, Validation Loss: 0.025976
Iterations [18490/25500], Train Loss: 0.022694, Validation Loss: 0.033878
Iterations [18500/25500], Train Loss: 0.026411, Validation Loss: 0.036323
Iterations [18510/25500], Train Loss: 0.028242, Validation Loss: 0.034245
Iterations [18520/25500], Train Loss: 0.023856, Validation Loss: 0.030151
Iterations [18530/25500], Train Loss: 0.032139, Validation Loss: 0.036012
Iterations [18540/25500], Train Loss: 0.021674, Validation Loss: 0.026073
Iterations [18550/25500], Train Loss: 0.022082, Validation Loss: 0.024321
Iterations [18560/25500], Train Loss: 0.024157, Validation Loss: 0.032881
Iterations [18570/25500], Train Loss: 0.024604, Validation Loss: 0.030426
Iterations [18580/25500], Train Loss: 0.032779, Validation Loss: 0.026691
Iterations [18590/25500], Train Loss: 0.028765, Validation Loss: 0.028304
Iterations [18600/25500], Train Loss: 0.021714, Validation Loss: 0.026451
Iterations [18610/25500], Train Loss: 0.023024, Validation Loss: 0.030769
Iterations [18620/25500], Train Loss: 0.033219, Validation Loss: 0.027566
Iterations [18630/25500], Train Loss: 0.030406, Validation Loss: 0.037134
Iterations [18640/25500], Train Loss: 0.035016, Validation Loss: 0.032769
Iterations [18650/25500], Train Loss: 0.023377, Validation Loss: 0.029368
Iterations [18660/25500], Train Loss: 0.017629, Validation Loss: 0.034164
Iterations [18670/25500], Train Loss: 0.020687, Validation Loss: 0.024734
Iterations [18680/25500], Train Loss: 0.028600, Validation Loss: 0.024169
Iterations [18690/25500], Train Loss: 0.020277, Validation Loss: 0.029635
Iterations [18700/25500], Train Loss: 0.023949, Validation Loss: 0.028055
Iterations [18710/25500], Train Loss: 0.025524, Validation Loss: 0.019951
Iterations [18720/25500], Train Loss: 0.019909, Validation Loss: 0.028323
Iterations [18730/25500], Train Loss: 0.027909, Validation Loss: 0.023175
Iterations [18740/25500], Train Loss: 0.015975, Validation Loss: 0.029033
Iterations [18750/25500], Train Loss: 0.013574, Validation Loss: 0.031226
Iterations [18760/25500], Train Loss: 0.026190, Validation Loss: 0.030100
Iterations [18770/25500], Train Loss: 0.027178, Validation Loss: 0.024444
Iterations [18780/25500], Train Loss: 0.017341, Validation Loss: 0.040723
Iterations [18790/25500], Train Loss: 0.024846, Validation Loss: 0.040724
Iterations [18800/25500], Train Loss: 0.019733, Validation Loss: 0.045957
Iterations [18810/25500], Train Loss: 0.021051, Validation Loss: 0.024790
Iterations [18820/25500], Train Loss: 0.016653, Validation Loss: 0.026739
Iterations [18830/25500], Train Loss: 0.032041, Validation Loss: 0.019304
Iterations [18840/25500], Train Loss: 0.020694, Validation Loss: 0.027456
Iterations [18850/25500], Train Loss: 0.024607, Validation Loss: 0.025622
Iterations [18860/25500], Train Loss: 0.022432, Validation Loss: 0.037916
Iterations [18870/25500], Train Loss: 0.026463, Validation Loss: 0.031950
Iterations [18880/25500], Train Loss: 0.032466, Validation Loss: 0.038487
Iterations [18890/25500], Train Loss: 0.023092, Validation Loss: 0.029437
Iterations [18900/25500], Train Loss: 0.019202, Validation Loss: 0.022424
